# Gene Family	demo_Abundance-CPM
RXN-1841: (expasy) Fructan beta-fructosidase [3.2.1.80]	121.79
RXN-1841: (expasy) Fructan beta-fructosidase [3.2.1.80]|unclassified	121.79
RXN-18510: (expasy) Riboflavin kinase [2.7.1.26]	481.4105
RXN-18510: (expasy) Riboflavin kinase [2.7.1.26]|unclassified	481.4105
RXN-18511: (expasy) FAD synthase [2.7.7.2]	481.4105
RXN-18511: (expasy) FAD synthase [2.7.7.2]|unclassified	481.4105
RXN-18605: (expasy) Nitrite reductase (cytochrome; ammonia-forming) [1.7.2.2]	317.347
RXN-18605: (expasy) Nitrite reductase (cytochrome; ammonia-forming) [1.7.2.2]|unclassified	317.347
RXN-18693: (expasy) tRNA-uridine 2-sulfurtransferase [2.8.1.13]	881.741
RXN-18693: (expasy) tRNA-uridine 2-sulfurtransferase [2.8.1.13]|unclassified	881.741
RXN-18777: (expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]	395.5294
RXN-18777: (expasy) 1,4-alpha-glucan branching enzyme [2.4.1.18]|unclassified	395.5294
RXN-18846: (expasy) Beta-glucosidase [3.2.1.21]	2427.5025
RXN-18846: (expasy) Beta-glucosidase [3.2.1.21]|unclassified	2427.5025
RXN-19040: (expasy) Thiosulfate sulfurtransferase [2.8.1.1]	210.5971
RXN-19040: (expasy) Thiosulfate sulfurtransferase [2.8.1.1]|unclassified	210.5971
RXN-19249: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	348.839
RXN-19249: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]|unclassified	348.839
RXN-19253: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	348.839
RXN-19253: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]|unclassified	348.839
RXN-19256: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]	348.839
RXN-19256: (expasy) Serine-type D-Ala-D-Ala carboxypeptidase [3.4.16.4]|unclassified	348.839
RXN-19295: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19295: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19296: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19296: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19297: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19297: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19298: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19298: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19299: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19299: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19300: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19300: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19301: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19301: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19302: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19302: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19303: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19303: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19304: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19304: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19305: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19305: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19306: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19306: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19307: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19307: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19308: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19308: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19310: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19310: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19313: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19313: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19314: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19314: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19315: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19315: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19316: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]	578.89
RXN-19316: (expasy) Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [2.4.2.21]|unclassified	578.89
RXN-19318: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
RXN-19318: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
RXN-19319: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19319: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19320: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19320: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19322: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19322: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19323: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19323: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19324: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19324: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19326: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]	96.299
RXN-19326: (expasy) Adenosylcobalamin/alpha-ribazole phosphatase [3.1.3.73]|unclassified	96.299
RXN-19329: (expasy) Dihydrofolate reductase [1.5.1.3]	290.28999999999996
RXN-19329: (expasy) Dihydrofolate reductase [1.5.1.3]|unclassified	290.28999999999996
RXN-19503: (expasy) 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) [1.2.7.7]	115.113
RXN-19503: (expasy) 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) [1.2.7.7]|unclassified	115.113
RXN-19534: (expasy) 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) [1.2.7.7]	115.113
RXN-19534: (expasy) 3-methyl-2-oxobutanoate dehydrogenase (ferredoxin) [1.2.7.7]|unclassified	115.113
RXN-19536: (expasy) Diamine N-acetyltransferase [2.3.1.57]	210.192
RXN-19536: (expasy) Diamine N-acetyltransferase [2.3.1.57]|unclassified	210.192
RXN-1961: (expasy) tRNA(Ile)-lysidine synthetase [6.3.4.19]	301.58
RXN-1961: (expasy) tRNA(Ile)-lysidine synthetase [6.3.4.19]|unclassified	301.58
RXN-19667: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	435.767
RXN-19667: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]|unclassified	435.767
RXN-19668: (expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]	328.1132
RXN-19668: (expasy) 1,4-dihydroxy-2-naphthoate polyprenyltransferase [2.5.1.74]|unclassified	328.1132
RXN-19726: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	374.1888
RXN-19726: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]|unclassified	374.1888
RXN-19727: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	374.1888
RXN-19727: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]|unclassified	374.1888
RXN-19728: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	374.1888
RXN-19728: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]|unclassified	374.1888
RXN-19729: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]	374.1888
RXN-19729: (expasy) D-aminoacyl-tRNA deacylase [3.1.1.96]|unclassified	374.1888
RXN-19751: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-19751: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-19757: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]	1942.461
RXN-19757: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]|unclassified	1942.461
RXN-19758: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]	1942.461
RXN-19758: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]|unclassified	1942.461
RXN-19765: (expasy) Beta-galactosidase [3.2.1.23]	3618.6432
RXN-19765: (expasy) Beta-galactosidase [3.2.1.23]|unclassified	3618.6432
RXN-19769: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]	1942.461
RXN-19769: (expasy) Non-reducing end alpha-L-arabinofuranosidase [3.2.1.55]|unclassified	1942.461
RXN-19782: (expasy) Pectinesterase [3.1.1.11]	556.5159
RXN-19782: (expasy) Pectinesterase [3.1.1.11]|unclassified	556.5159
RXN-19792: (expasy) Endo-polygalacturonase [3.2.1.15]	149.999
RXN-19792: (expasy) Endo-polygalacturonase [3.2.1.15]|unclassified	149.999
RXN-19915: (expasy) Fructokinase [2.7.1.4]	415.6595
RXN-19915: (expasy) Fructokinase [2.7.1.4]|unclassified	415.6595
RXN-19916: (expasy) Fructose-bisphosphate aldolase [4.1.2.13]	773.5426
RXN-19916: (expasy) Fructose-bisphosphate aldolase [4.1.2.13]|unclassified	773.5426
RXN-19944: (expasy) Beta-Ala-His dipeptidase [3.4.13.20]	74.5929
RXN-19944: (expasy) Beta-Ala-His dipeptidase [3.4.13.20]|unclassified	74.5929
RXN-19947: (expasy) AMBIGUOUS [2.4.1.25; 3.2.1.33]	62.6881
RXN-19947: (expasy) AMBIGUOUS [2.4.1.25; 3.2.1.33]|unclassified	62.6881
RXN-19960: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-19960: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-20037: (expasy) Cysteine desulfurase [2.8.1.7]	644.187
RXN-20037: (expasy) Cysteine desulfurase [2.8.1.7]|unclassified	644.187
RXN-20165: (expasy) Arylsulfatase (type I) [3.1.6.1]	2198.058
RXN-20165: (expasy) Arylsulfatase (type I) [3.1.6.1]|unclassified	2198.058
RXN-20190: (expasy) Nitrogenase [1.18.6.1]	148.4469
RXN-20190: (expasy) Nitrogenase [1.18.6.1]|unclassified	148.4469
RXN-2043: (expasy) Cellulase [3.2.1.4]	337.013
RXN-2043: (expasy) Cellulase [3.2.1.4]|unclassified	337.013
RXN-20481: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	533.1579999999999
RXN-20481: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]|unclassified	533.1579999999999
RXN-20482: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	533.1579999999999
RXN-20482: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]|unclassified	533.1579999999999
RXN-20490: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	533.1579999999999
RXN-20490: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]|unclassified	533.1579999999999
RXN-20498: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]	533.1579999999999
RXN-20498: (expasy) [Acyl-carrier-protein] S-malonyltransferase [2.3.1.39]|unclassified	533.1579999999999
RXN-20512: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	201.7719
RXN-20512: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|unclassified	201.7719
RXN-20524: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]	906.5778
RXN-20524: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]|unclassified	906.5778
RXN-20525: (expasy) CDP-diacylglycerol--inositol 3-phosphatidyltransferase [2.7.8.11]	106.983
RXN-20525: (expasy) CDP-diacylglycerol--inositol 3-phosphatidyltransferase [2.7.8.11]|unclassified	106.983
RXN-20528: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	201.7719
RXN-20528: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|unclassified	201.7719
RXN-20556: (expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	205.307
RXN-20556: (expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]|unclassified	205.307
RXN-20557: (expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]	205.307
RXN-20557: (expasy) Glycerophosphodiester phosphodiesterase [3.1.4.46]|unclassified	205.307
RXN-20565: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	201.7719
RXN-20565: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]|unclassified	201.7719
RXN-20651: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-20651: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-20675: (expasy) Enoyl-CoA hydratase [4.2.1.17]	437.52700000000004
RXN-20675: (expasy) Enoyl-CoA hydratase [4.2.1.17]|unclassified	437.52700000000004
RXN-20678: (expasy) Enoyl-CoA hydratase [4.2.1.17]	437.52700000000004
RXN-20678: (expasy) Enoyl-CoA hydratase [4.2.1.17]|unclassified	437.52700000000004
RXN-20716: (expasy) Glutamate formimidoyltransferase [2.1.2.5]	338.763
RXN-20716: (expasy) Glutamate formimidoyltransferase [2.1.2.5]|unclassified	338.763
RXN-20769: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN-20769: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN-20770: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]	274.762
RXN-20770: (expasy) Fatty-acyl-CoA synthase system [2.3.1.86]|unclassified	274.762
RXN-20784: (expasy) Tetraacyldisaccharide 4'-kinase [2.7.1.130]	568.368
RXN-20784: (expasy) Tetraacyldisaccharide 4'-kinase [2.7.1.130]|unclassified	568.368
RXN-20785: (expasy) Lipid-A-disaccharide synthase [2.4.1.182]	603.0690000000001
RXN-20785: (expasy) Lipid-A-disaccharide synthase [2.4.1.182]|unclassified	603.0690000000001
RXN-20788: (expasy) UDP-3-O-acyl-N-acetylglucosamine deacetylase [3.5.1.108]	620.2149
RXN-20788: (expasy) UDP-3-O-acyl-N-acetylglucosamine deacetylase [3.5.1.108]|unclassified	620.2149
RXN-20789: (expasy) Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase [2.3.1.129]	294.6519
RXN-20789: (expasy) Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase [2.3.1.129]|unclassified	294.6519
RXN-20894: (expasy) Beta-lactamase [3.5.2.6]	890.8582
RXN-20894: (expasy) Beta-lactamase [3.5.2.6]|unclassified	890.8582
RXN-20927: (expasy) DNA-directed DNA polymerase [2.7.7.7]	3125.874799999999
RXN-20927: (expasy) DNA-directed DNA polymerase [2.7.7.7]|unclassified	3125.874799999999
RXN-20947: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]	260.763
RXN-20947: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase I [2.3.1.41]|unclassified	260.763
RXN-2102: (expasy) Pectinesterase [3.1.1.11]	556.5159
RXN-2102: (expasy) Pectinesterase [3.1.1.11]|unclassified	556.5159
RXN-2103: (expasy) Endo-polygalacturonase [3.2.1.15]	149.999
RXN-2103: (expasy) Endo-polygalacturonase [3.2.1.15]|unclassified	149.999
RXN-21055: (expasy) Beta-glucosidase [3.2.1.21]	2427.5025
RXN-21055: (expasy) Beta-glucosidase [3.2.1.21]|unclassified	2427.5025
RXN-21092: (expasy) Glycogen phosphorylase [2.4.1.1]	723.9213
RXN-21092: (expasy) Glycogen phosphorylase [2.4.1.1]|unclassified	723.9213
RXN-21218: (expasy) Bleomycin hydrolase [3.4.22.40]	137.966
RXN-21218: (expasy) Bleomycin hydrolase [3.4.22.40]|unclassified	137.966
RXN-21219: (expasy) Bleomycin hydrolase [3.4.22.40]	137.966
RXN-21219: (expasy) Bleomycin hydrolase [3.4.22.40]|unclassified	137.966
RXN-21220: (expasy) Bleomycin hydrolase [3.4.22.40]	137.966
RXN-21220: (expasy) Bleomycin hydrolase [3.4.22.40]|unclassified	137.966
RXN-21223: (expasy) Enoyl-CoA hydratase [4.2.1.17]	437.52700000000004
RXN-21223: (expasy) Enoyl-CoA hydratase [4.2.1.17]|unclassified	437.52700000000004
RXN-21262: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]	670.565
RXN-21262: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]|unclassified	670.565
RXN-21263: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]	670.565
RXN-21263: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]|unclassified	670.565
RXN-21264: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]	670.565
RXN-21264: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]|unclassified	670.565
RXN-21265: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]	670.565
RXN-21265: (expasy) Ribonucleoside-triphosphate reductase (thioredoxin) [1.17.4.2]|unclassified	670.565
RXN-21432: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52]	1491.1409999999998
RXN-21432: (expasy) Beta-N-acetylhexosaminidase [3.2.1.52]|unclassified	1491.1409999999998
RXN-21443: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21443: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21445: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21445: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21446: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21446: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21447: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21447: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21448: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21448: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21449: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21449: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21450: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]	1292.3024
RXN-21450: (expasy) Long-chain-fatty-acid--CoA ligase [6.2.1.3]|unclassified	1292.3024
RXN-21463: (expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]	105.626
RXN-21463: (expasy) 3-oxo-5-alpha-steroid 4-dehydrogenase (acceptor) [1.3.99.5]|unclassified	105.626
RXN-21560: (expasy) Cysteine desulfurase [2.8.1.7]	644.187
RXN-21560: (expasy) Cysteine desulfurase [2.8.1.7]|unclassified	644.187
RXN-21566: (expasy) Cysteine desulfurase [2.8.1.7]	644.187
RXN-21566: (expasy) Cysteine desulfurase [2.8.1.7]|unclassified	644.187
RXN-21614: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-21614: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-21615: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-21615: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-21616: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-21616: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-21617: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	467.3169
RXN-21617: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]|unclassified	467.3169
RXN-21618: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-21618: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-21619: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-21619: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-21620: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-21620: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-21621: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	467.3169
RXN-21621: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]|unclassified	467.3169
RXN-21622: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-21622: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-21623: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-21623: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-21624: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
RXN-21624: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]|unclassified	288.4018
RXN-21625: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]	467.3169
RXN-21625: (expasy) Beta-ketoacyl-[acyl-carrier-protein] synthase II [2.3.1.179]|unclassified	467.3169
RXN-21626: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]	1375.6847999999998
RXN-21626: (expasy) 3-oxoacyl-[acyl-carrier-protein] reductase [1.1.1.100]|unclassified	1375.6847999999998
RXN-21627: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	587.0914
RXN-21627: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	587.0914
RXN-21628: (expasy) Enoyl-[acyl-carrier-protein] reductase (NADH) [1.3.1.9]	288.4018
